,LAC_001,LAC_002,LAC_003,LAC_004,LAC_009,LAC_010,LAC_011,LAC_012,LAC_015,LAC_016,LAC_017,LAC_018,LAC_019,LAC_020,LAC_021,LAC_022,LAC_023,LAC_024,LAC_025,LAC_026,LAC_027,LAC_028,LAC_029,LAC_030,LAC_031,LAC_032,LAC_033,LAC_034,LAC_035,LAC_046,LAC_047,LAC_048,LAC_049,LAC_050,LAC_051,LAC_052,LAC_053,LAC_054,LAC_055,LAC_056,LAC_057,LAC_062,LAC_063,LAC_064,LAC_065,LAC_066,LAC_067,LAC_068,LAC_069,LAC_070,LAC_071,LAC_072,LAC_073,LAC_074,LAC_075,LAC_076,LAC_077,LAC_078,LAC_079,LAC_080,LAC_081,LAC_084,LAC_085,LAC_086,LAC_087,LAC_089,LAC_090,LAC_093,LAC_094,LAC_095,LAC_096,LAC_099,LAC_100,LAC_101,LAC_102,LAC_103,LAC_104,LAC_105,LAC_106,LAC_107,LAC_108,LAC_111,LAC_112,LAC_115,LAC_116,LAC_121,LAC_122,LAC_129,LAC_130,LAC_131,LAC_132,LAC_133,LAC_134,LAC_135,LAC_136,LAC_137,LAC_138,LAC_139,LAC_140,LAC_141,LAC_142,LAC_143,LAC_144,LAC_145,LAC_146,LAC_147,LAC_148,LAC_149,LAC_150,LAC_151,LAC_152,LAC_155,LAC_156,LAC_157,LAC_158,LAC_159,LAC_160
11,-0.615707531,0.615707531,1.842958244,4.202524304,2.348978837,4.649618222,2.246073526,2.788952594,4.320040158,0.748348016,8.317057926,6.516485246,1.683996119,4.699089299,0.476861108,12.51102906,13.46238685,-2.702519724,-3.974063473,-2.627265641,-2.336783867,-2.420466739,0.202260811,-1.786863381,0.437195882,0.305456931,8.799608286,0.30719647,9.292235673,6.915886567,4.707933405,7.437957946,5.594290838,-0.27344272,1.574236039,1.955709491,1.604243692,1.165202943,3.288374032,1.978365797,3.955665269,-1.156424239,-0.113660188,0.997198804,0.782304878,2.79397362,5.256434169,7.681863886,3.276074093,0.19398794,-1.398047087,-0.794976745,-3.527401575,9.570643843,3.95427766,3.579025364,5.176780654,6.428317815,6.969363594,4.14413162,1.987296778,-0.361391419,4.38122071,2.874267071,3.550599385,8.50092051,7.753901299,2.769435882,2.933821672,1.716032454,1.636728447,2.049942203,2.030564346,4.606886008,10.19100869,7.556448526,2.866353945,4.06125939,5.056290293,3.533682918,3.249989945,2.547201676,2.630954039,0.813452393,0.703269452,0.448903406,-1.059133321,1.209436755,4.617760656,-1.36781785,-1.053586308,4.672967381,4.364997796,-0.394955556,-1.151753902,0.09750187,1.799370917,0.239904039,-0.387959318,-0.614804706,1.287667746,0.913921877,0.182568956,3.062297987,0.767315602,1.76448507,3.220126947,-2.856281474,-1.179273112,-0.453141442,0.783886408,1.231069078,1.209754329,-2.580263345,1.501230677,-0.193343783,-0.277135241
12,-0.049678138,0.049678138,2.752667519,2.234630623,-1.083386333,0.302729649,-1.7633362,0.617568404,6.060429426,6.244230427,-2.137782911,-1.149077944,2.120016396,2.000143281,3.26115031,2.29069318,2.485670631,-0.581897405,-0.625502424,0.043643565,-0.622367165,-1.591452275,-0.968683428,-1.493680734,-1.199438458,-1.643711064,-1.135712266,-1.867145871,-1.650025103,7.521516334,7.221434456,7.636451125,7.026289588,10.4930048,9.112497719,10.15101135,9.016541228,1.188599701,0.144898159,1.467658645,-0.004165088,0.503735368,0.837305754,20.72996122,22.72306292,4.449200503,4.419186915,1.212285533,2.207052841,-1.253724844,0.372745206,8.436272768,6.548965774,8.129791355,8.77139001,-0.283637667,-0.307135666,-0.557185542,-0.008041702,2.448924847,2.20343713,-1.229340792,-0.881203693,5.238790837,4.664266045,-0.68385138,-1.81357636,-1.162184825,-0.800470448,6.875840657,7.025990532,7.978895128,4.236670968,6.28182495,6.115868872,8.966410693,8.927348964,11.19783912,11.87056589,9.134446394,9.280443475,8.306775841,8.430907479,8.837180376,9.335580191,-1.253755622,-0.40588284,3.474119872,3.6353317,4.428216613,3.697560952,5.567457033,6.709386939,6.905523553,6.099765288,1.41484417,2.237257665,0.020280875,0.54437831,-1.309706101,-0.012873582,5.320925454,5.872590355,7.209567307,6.837400028,2.200987618,1.059476284,3.350437781,2.294147188,7.173407565,7.43137747,-0.750618081,-0.563053639,2.233407077,2.393810424,-0.840293477,-0.160222609
13,0.039576547,-0.039576547,-3.219385781,-5.939412704,3.570738814,3.484358658,-4.764419709,-4.354838184,-11.10509492,-9.735614743,-4.106860584,-1.678462964,1.583767077,2.284398573,1.569486921,3.385588291,3.510393827,-4.223190572,-6.033063393,-4.400877955,-5.839922961,-3.957888479,-4.422861037,-4.048566675,-4.204160542,-3.203899424,-4.371341986,-2.790900462,-4.112503148,1.082147205,-0.052531277,0.926416984,-0.12472026,-5.311614346,-6.676445846,-5.041481308,-6.410992054,-6.265947719,-4.702787921,-6.486494542,-4.705351098,-7.137396871,-5.797517056,-10.14766714,-7.537839934,-0.831042863,0.771526295,-4.655122615,-3.693620384,-7.516911805,-5.897244431,-11.12457719,-10.30207565,-5.236913275,1.621075037,-3.668254961,-4.044962387,-6.86252182,-7.055660528,-2.790039721,-1.120263601,-7.191749323,-6.517502577,-9.789027675,-8.509269845,-6.311744083,-5.306963845,-12.93281716,-12.87291006,-9.753163424,-9.981961201,-14.48898352,-13.03501584,-6.695709659,-7.144611712,-0.183227311,-0.019716584,-18.99288955,-19.15194551,-5.67912329,-4.63406453,-6.427528928,-6.125089033,-2.166746188,-2.428005236,-13.84939787,-7.634458799,0.810370648,-0.269376361,-1.176753362,3.365457389,2.673867755,3.083460208,-3.741553299,-2.34069419,-7.737865376,-2.262471071,-5.132341386,-1.019456778,-6.932818427,-5.154647491,-7.625836197,-7.423637189,-1.108121296,-1.086940385,-1.816901887,-0.605575605,-0.045663048,3.891673089,0.808105543,3.361924926,-6.145641704,-5.600754635,-5.02622059,-4.430482563,-6.494213707,-2.286582003
14,-0.156494107,0.156494107,-2.091557647,-1.083065779,3.125920187,1.434244195,1.027032837,1.191751561,4.412682738,2.787026299,4.361752236,4.34790338,1.333506356,3.15583514,1.159814143,3.652773548,3.716542619,-0.267579792,0.42482454,0.559476857,0.53308904,3.48615912,4.193413228,2.838103246,4.204272772,2.853036388,4.540615187,2.929399118,4.235756542,6.622722149,7.377947486,5.836574282,7.015390681,0.048346299,2.525708045,0.485395469,1.922230717,4.382998341,3.362532585,3.432260734,3.197568236,1.136418761,1.666961444,-0.144854416,-0.249941292,7.834907866,8.027232203,6.155753658,6.238977697,13.93968214,9.969011914,-3.898814027,-3.161579475,7.11804991,5.148939682,2.768238598,4.569729985,3.596330603,3.710052261,2.437441909,2.491552428,0.897661278,1.008253761,-1.759992448,-2.440385035,0.486715655,-0.617094879,-0.057443453,0.213816008,0.809354217,1.168818268,3.939233652,2.780375747,2.365391049,3.231431787,0.425131328,-1.747144502,2.553923154,3.527323807,1.399707452,1.361129241,0.037819996,0.669755351,-1.24320826,-2.117419416,1.29952282,1.369382777,2.571925542,3.246566105,-1.105585376,0.355553958,6.210718525,3.370637759,-1.219131219,0.883632243,1.788277907,1.939978381,0.929464556,1.022156662,1.97150386,2.569776089,0.73562949,-0.264024377,-0.750123419,0.232176516,0.122523015,2.309090767,-0.261454002,0.511201272,-2.389197615,-1.426372387,0.616333941,0.60871834,0.06058711,4.279372301,0.462098163,0.048754036
15,0.001891698,-0.001891698,1.195110638,1.376496496,3.109988353,4.182212113,8.959683486,9.335768615,4.03674794,2.998674385,8.112286576,6.401787192,-0.405127517,0.622244558,0.012572586,0.162213552,-0.025216645,4.340984417,4.637864597,4.283718876,4.615835743,3.54344994,4.050545771,3.233383337,3.733149943,5.27280374,5.544752192,5.174248604,5.118693128,0.914324216,0.28571606,0.933341377,0.273897598,-1.360435449,-1.080898072,-1.079431988,-1.309763612,3.810783612,4.017051391,4.045461411,3.975733366,4.112933993,4.67843335,-1.423202778,-1.531949947,4.488810515,5.65926278,3.197176004,3.755812014,0.603373367,1.300696499,-1.416380114,1.073808911,6.453687024,5.884595719,1.417646142,2.017477308,-0.202759408,0.03130987,1.846855209,1.895350154,3.781059336,3.114632128,2.422599834,4.228628522,8.070222796,8.214768706,4.428699175,4.323595205,8.249796348,8.012729798,5.762325539,6.501097158,8.785133318,8.129510704,11.86374407,12.16480421,-6.374849765,-5.795239138,-1.490253383,-1.057504225,7.575415868,7.509569373,10.30747552,10.49417406,0.60991106,0.631006001,3.091455698,2.044360868,2.115557007,1.906516604,3.080072935,2.912833329,-3.213431512,-2.092184862,5.190214737,5.680101679,5.624066287,5.58724089,4.255840112,4.850513362,-0.320448847,0.062987285,1.924311419,1.610784662,3.212255472,4.95654161,3.814946008,2.937076836,-0.897046657,-1.188890455,3.877290624,4.334888792,4.027519749,3.500997957,2.280607956,2.751385896
16,-0.520641201,0.520641201,1.811504986,-0.02990517,-1.816677793,-5.03288971,-5.118018927,-5.137018752,4.689217929,5.40232704,-4.917049473,-4.786699358,-4.893740959,-2.790798045,-2.777684352,-2.007768292,-1.599740225,-2.568982744,-2.128420586,-3.674708546,-1.674162185,-4.981880625,-5.011398597,-4.858735342,-4.586511782,-6.810296486,-6.625594714,-6.200879418,-5.674235491,-4.346323959,-2.886978518,-3.756950411,-2.494872573,-2.152615435,-0.029951677,-1.976972922,0.500656123,-1.142108199,-4.168761696,-0.759488234,-3.978302419,-3.697333619,-4.87692559,1.11959172,1.064237186,-2.031682276,-2.293904328,-7.530511418,-8.67275912,-2.035791949,-4.596943036,3.207357791,4.918890575,-0.146316777,6.685898404,-0.882006518,-0.721842277,0.278541448,0.454033335,1.839862669,3.706335726,1.718607468,1.369486274,5.911845809,10.70460412,2.527121671,4.260718403,-0.573023736,0.576801637,3.351320258,2.436065609,1.743412117,2.328573857,2.687278113,0.938671582,7.08167449,5.837022706,4.911451646,4.74672659,1.971162766,1.892709359,4.307745986,4.024620499,5.96762227,5.009529344,6.437282411,6.959718607,1.954690172,2.93007976,6.556405607,2.155657496,0.492405532,0.545645815,3.164913964,1.683019609,4.019147646,2.753859709,4.158324401,2.882547755,2.970010659,2.569121335,5.07457065,6.402143487,0.855152642,0.751309056,1.908269152,1.009516055,0.17304007,-0.08060471,4.847578348,4.012789405,-0.269016624,0.871068578,4.639645462,1.559413243,1.856444271,-0.130077018
17,-0.583889207,0.583889207,-5.082592055,-5.841722867,-2.376016791,-1.135747643,-2.244748806,-4.172036056,-1.455771218,-0.73151344,2.641159114,3.100303977,-0.798207944,-0.436185747,-1.424717553,-1.279369346,-1.985917318,1.863705834,2.448455382,1.698008363,2.534422444,3.065589432,3.165670428,2.804065951,2.992085603,3.715106152,1.771007279,3.656877165,1.459990251,3.003533563,1.26548832,2.868215072,1.316115213,-4.002799787,-0.296369588,-4.867964663,-0.212742332,2.762144071,4.842936312,2.095100352,4.567136758,2.097313421,1.941798588,-7.005875233,-6.935599498,-2.972025559,-3.077955441,-0.548679116,-0.410407929,-3.97274238,-0.535701674,-5.596259604,-3.48959537,2.45420347,-0.179883308,4.52360766,1.764230392,0.578353212,1.807043245,-0.881639505,0.197792493,2.897683813,2.776984204,-6.208579443,-7.753407617,-13.48926286,-14.73311955,-7.749851002,-8.266005666,-0.249592975,0.016281956,-1.140708761,-4.381094879,-7.909937327,-7.574008312,-5.590172177,-4.391599784,-1.409467053,0.394792538,-5.117407193,-5.237152199,-7.398250037,-7.653769959,0.101113619,0.836003956,-0.693571507,0.433583054,-0.214675968,-1.492561795,-2.676574978,-1.327606268,-0.424631128,0.423157871,-1.136674749,-1.581229843,0.692358055,2.184404888,0.912062327,1.695967711,1.756312794,2.013194591,-1.491428441,-2.955523045,1.793357921,3.307776142,2.540967086,3.438868562,0.720659729,1.106472935,-4.284396812,-3.647470618,2.518771062,2.280059351,-3.411043285,-5.853816875,-1.623371571,0.304116906
18,1.795816091,-1.795816091,2.665023955,1.594006654,3.056999601,2.63668771,0.798660918,1.262914288,1.896110008,-0.249737979,3.353891868,4.274459116,1.191720462,-1.897760695,1.958114891,0.7894945,1.04967278,-3.143085719,-4.642812898,-3.067566834,-4.942667545,-2.108003213,-3.659148641,-2.017354614,-3.46472037,-3.818515569,-2.963457861,-3.505739143,-2.550109549,6.953068711,6.878374852,6.675626859,6.586394496,6.797776925,4.048453776,7.123443657,4.148764519,1.723094564,0.046002234,1.662846821,0.278321435,-3.833219672,-2.86623285,-1.769999155,-1.545795385,1.469680849,2.423690362,1.12072752,1.968726983,-1.101250205,-0.271110063,-6.622536612,-6.970729611,2.613634139,3.24077785,2.067605211,2.858169019,3.331172645,3.250688333,-1.196982899,0.182420573,-5.944796841,-6.360111608,-0.987288819,0.258113977,4.694042098,4.735315654,-9.292170575,-9.439975516,-11.19269911,-11.36408194,-10.71650241,-10.14254313,-7.431803796,-7.112831609,4.127011121,4.374912933,2.61163665,1.293896566,-6.528756986,-6.011054258,-4.643801744,-4.566917212,-2.961549291,-2.432771583,-2.366491672,-1.806647064,2.568714644,2.633098265,0.130238734,-0.551389496,5.089149147,4.096998378,-1.923156556,-1.081738227,-4.931860188,-4.261531857,-3.821095648,-4.775540276,-2.49211275,-1.337963437,0.643036551,3.714362687,4.217647872,4.618582048,-2.682967851,-3.456245771,-0.994234413,-1.79748131,2.517768831,3.46647471,-3.93721566,-2.532649138,2.42925335,4.511349276,-0.849390551,-0.657223438
19,0.212365854,-0.212365854,1.80797021,1.22728716,3.952803873,2.266633364,-0.732551307,-0.783872875,-0.196771744,-0.577529966,0.58310414,3.889583715,4.79162493,5.180392112,3.669978552,4.968153676,4.92923975,1.510797766,0.508114201,1.678038526,0.706880009,1.725243952,1.049514737,1.5897986,1.058792423,2.025389665,2.863454926,2.493171764,2.945463404,6.730438416,6.062767524,6.342772238,5.63050632,6.673617729,6.967656074,7.107734948,6.705276276,2.227508369,3.543316534,2.403789333,3.751217711,0.304219912,1.005310345,0.211542642,0.54873048,3.071991284,2.967221697,3.504760959,3.169699553,2.165232883,1.895436549,4.53627547,4.488835389,5.329976184,6.882763615,3.291254308,4.304785912,3.386938568,3.284763875,3.589311639,3.353721649,1.206269356,0.877996831,5.750890939,3.466114678,2.840510027,4.729583966,0.445226319,0.830986234,20.17298651,20.44446727,1.066561829,1.477462138,6.421081656,5.840893513,3.873542753,3.332378021,2.450388036,1.333363451,15.9551005,16.12603989,13.48494501,14.0137982,10.42184153,9.890076002,0.152561294,1.503722629,4.856382728,4.227570666,3.90586425,5.782237199,6.938895432,6.905696584,3.842807489,4.280420324,-0.125875818,2.100827734,0.244487546,1.461884704,3.670253444,2.840980518,4.409946488,4.468446914,3.583231718,3.843215893,5.101755717,3.792777214,3.752103739,6.300200112,3.416793473,5.22999887,3.137486347,2.843271756,3.879429926,3.514219135,1.284201139,1.711503441
20,0.564342987,-0.564342987,-7.776571831,-12.57941279,4.511279169,3.651047169,3.596680318,3.953705799,-16.39970259,-15.38956862,-13.95972522,-14.51914932,-15.43126281,-17.84194666,-12.97115628,-13.94588318,-14.07054553,-4.979368342,-8.120853103,-4.842145708,-8.139141694,-4.025773438,-8.135511019,-4.205123732,-8.221571117,-8.403697923,-10.16590533,-8.244517801,-10.38325087,-14.69460847,-14.96681718,-15.13145198,-14.79554622,-27.62373702,-25.87023911,-27.54538899,-25.94592896,-12.90256884,-17.04576664,-12.666811,-17.05921073,-6.659626686,-6.234618447,-10.68074812,-10.87432254,-11.13516777,-10.02774532,-12.23335742,-9.285670596,-8.798824307,-7.807613981,-7.527040551,-5.423901999,-18.01578051,-10.94195893,-19.73905236,-13.82944791,-12.57733123,-14.64420895,-19.62510104,-20.97635856,-16.1283578,-16.80277429,-3.543433388,-1.455740096,-13.2718307,-13.62515084,-28.79204327,-29.5070699,-28.59678159,-28.91415466,-23.10640213,-26.54139162,-27.84731332,-28.77434716,-8.476723793,-8.267164128,-12.40293401,-14.86260842,-26.37811202,-25.69564969,-23.08950664,-22.60989011,-10.35497991,-9.497978705,-13.95607582,-16.53286211,-14.90309148,-16.4637688,-18.47889789,-17.04788218,-11.91214852,-10.02969578,-12.21865561,-11.77060109,-8.836189551,-11.90869894,-12.56489094,-15.45279022,-11.67140592,-15.59811026,-19.22550864,-17.01491883,-13.06264985,-13.23914401,-10.59517409,-10.06543706,-18.00163694,-16.40929125,-2.804708004,-3.645075141,-12.11602113,-12.43308491,-18.08368338,-17.38469148,-4.244611482,-6.654274172
21,-0.318817698,0.318817698,29.22689723,31.21746795,-0.78260839,-0.510599828,-4.399651341,-4.99002886,23.62355927,24.40962655,10.15000562,10.34533745,26.1468866,23.42718008,26.42741716,22.64496653,22.2801121,5.034223033,4.741651819,5.15662743,4.900656727,5.599945123,5.706611863,5.443376451,5.538325311,4.890852674,3.961012984,4.561287424,3.504779636,10.17405005,9.854127645,10.00511616,9.534875399,13.58677373,17.2412688,13.30849273,17.12301965,14.24469455,12.93576678,14.00837188,12.88565045,4.387006548,4.958345276,2.245402354,2.253060157,20.83377175,19.2501665,14.07694572,14.45148762,21.40657296,19.41627246,14.58703399,12.98140634,14.86867739,13.23234627,13.13951736,13.37023601,12.88492058,10.11866964,22.72665507,24.3534081,8.110587883,8.715062964,-0.109215828,-0.286291005,0.312659556,0.908614918,-8.543901502,-8.764922155,0.167003305,0.448203539,-2.322208705,-5.112132627,-2.07692104,-2.449972201,17.72868355,18.09419161,2.798113261,3.155087801,-4.219990205,-4.3213076,-5.25541062,-5.097960892,5.902405627,5.619831416,19.17102026,20.51899346,10.92064841,13.12541729,26.38764057,25.4782173,9.430087059,9.725187662,14.22229144,12.09221155,2.600592767,4.302038084,12.68365625,14.86076608,12.25796373,13.6260463,12.77576328,15.57797632,6.840335157,6.844663908,13.96556151,14.20465155,25.30892766,23.65945024,27.46455592,27.76747046,19.72543647,18.64789181,33.16025162,22.13819292,8.558255609,10.05740097
